n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0142215G;Organisme de formation-Centre de formation d'apprentis Promotrans Normandie Mondeville;NORMANDIE;33;88;76;12;33;58;9
0142220M;Site de formation de l'Organisme de formation CFA AFTRAL à Caen;NORMANDIE;16;78;74;4;16;65;19
0142248T;E2SE Business School;NORMANDIE;47;78;72;6;47;41;12
0142261G;Etablissement de formation continue ACSEA Formation LISIEUX;NORMANDIE;28;39;51;-12;28;28;44
0142269R;Organisme de formation-Centre de formation d'apprentis Professions Sanitaires et Sociales Normandie Saint-Contest;NORMANDIE;6;76;69;6;6;71;23
0142321X;Ecole Supérieure de commerce gestion administrative Vente Scholar FAB de Caen;NORMANDIE;35;68;66;3;35;44;21
0142390X;Organisme de formation-Centre de formation d'apprentis des métiers du sport et animation Normandie Louvigny;NORMANDIE;23;nd;nd;nd;nd;nd;nd
0142400H;Organisme de formation-Centre de formation d'apprentis Don Bosco de Normandie Herouville-St-Clair;NORMANDIE;28;76;69;6;28;54;18
0142407R;Ecole supérieure de commerce en alternance ESCA;NORMANDIE;nd;nd;nd;nd;nd;nd;nd
0142418C;CFA des MFR de Normandie;NORMANDIE;44;67;63;4;44;38;18
0142434V;Organisme de formation-Centre de formation d'apprentis IFSGO Colombelles;NORMANDIE;nd;nd;nd;nd;nd;nd;nd
0142435W;Organisme de formation-Centre de formation d'apprentis camp academy elite normandie training Breteville-Sur-Odon;NORMANDIE;18;66;68;-2;18;54;28
0142438Z;Organisme de formation-Centre de formation d'apprentis ALTERNANCIA CAEN;NORMANDIE;56;48;60;-12;56;21;23
0142443E;Organisme de formation-Centre de formation d'apprentis LJN  CAEN;NORMANDIE;100;nd;nd;nd;100;0;0
0142445G;Organisme de formation-Centre de formation d'apprentis Profiile CAEN;NORMANDIE;nd;nd;nd;nd;nd;nd;nd
0150605B;Centre de formation d'apprentis du bâtiment et travaux publics Georges Boché;AUVERGNE-RHONE-ALPES;42;74;72;2;42;43;15
0150640P;Institut de formation professionnelle et permanente;AUVERGNE-RHONE-ALPES;46;71;70;1;46;38;16
0150668V;Maison Familiale Rurale Crouzit Haut de Mauriac;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0150672Z;Maison Familiale Rurale de Marcoles - Saint-Mammet;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0150688S;Maison Familiale Rurale de Saint-Flour;AUVERGNE-RHONE-ALPES;53;74;62;12;53;35;12
0150779R;GAILLARD FORMATION;AUVERGNE-RHONE-ALPES;4;85;81;4;4;81;15
0150786Y;Chambre de Commerce et d'Industrie du Cantal;AUVERGNE-RHONE-ALPES;24;55;63;-9;24;42;34
0150788A;Organisme de formation-Centre de Formation d'Apprentis de l'école Christian Vabret - Boulangerie - Pâtisserie - Cuisine, Aurillac;AUVERGNE-RHONE-ALPES;14;nd;nd;nd;14;48;38
0150789B;Organisme de formation-Centre de Formation d'Apprentis de Fondation INFA, Aurillac;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0150790C;Organisme de formation-Centre de formation d apprentis d'Aurillac Formation Com, Aurillac;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0160755J;Maison Familiale Rurale de Triac-Lautrait;NOUVELLE-AQUITAINE;33;nd;nd;nd;33;43;24
0160756K;CFA Chambre de metiers et artisanat de la Charente;NOUVELLE-AQUITAINE;43;66;64;2;43;38;19
0160757L;Oranisme de formation - Centre de formation d'apprentis de la Chambre de commerce et d'industrie de la Charente;NOUVELLE-AQUITAINE;40;66;69;-3;40;39;21
0161000A;Maison Familiale Rurale de Jarnac;NOUVELLE-AQUITAINE;29;68;66;2;29;49;22
0161002C;Maison Familiale Rurale de Cherves-Richemont;NOUVELLE-AQUITAINE;37;72;67;5;37;45;18
0161042W;Maison Familiale Rurale sud Charente - Puyregoux;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0161043X;Maison Familiale Rurale de Saint-Projet - Saint-Constant;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0161077J;CFA de la Charente;NOUVELLE-AQUITAINE;31;71;63;8;31;49;20
0161212F;Organisme de formation - Centre de formation d'apprentis BTP CFA Charente;NOUVELLE-AQUITAINE;48;70;70;0;48;36;16
0161223T;Organisme de formation-Centre de formation d'apprentis de AFTRAL Puymoyen;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0171183U;Site de formation d'apprentis du Centre de formation de Lagord;NOUVELLE-AQUITAINE;44;62;65;-3;44;35;21
0171208W;Organisme de formation - Centre de formation d'apprentis Commerce de Saintes;NOUVELLE-AQUITAINE;39;71;73;-2;39;43;18
0171209X;Organisme de formation - Centre de formation d'apprentis CFA BTP de la Charente-Maritime;NOUVELLE-AQUITAINE;45;69;72;-3;45;38;17
0171291L;Maison Familiale Rurale de Saint-Germain;NOUVELLE-AQUITAINE;33;nd;nd;nd;33;38;29
0171318R;Maison Familiale Rurale de Chevanceaux - forêts;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0171401F;CFA de la Charente Maritime;NOUVELLE-AQUITAINE;31;72;67;4;31;49;20
0171427J;EXCELIA GROUP;NOUVELLE-AQUITAINE;25;71;59;12;25;54;21
0171438W;Organisme de formation - Centre de formation d'apprentis du CIPECMA;NOUVELLE-AQUITAINE;39;63;69;-5;39;38;23
0171463Y;La Rochelle Université;NOUVELLE-AQUITAINE;88;nd;nd;nd;nd;nd;nd
0171500N;Centre de Formation continue NCO formations globales;NOUVELLE-AQUITAINE;10;nd;nd;nd;10;70;20
0171501P;Institut supérieur de formation par alternance et continue;NOUVELLE-AQUITAINE;31;75;67;7;31;51;18
0171503S;Centre de formation continue Alternance Sud Atlantique - Groupe Rochefort;NOUVELLE-AQUITAINE;41;73;67;7;41;43;16
0171523N;Ecole supérieure de l'innovation de la conception et de la simulation;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0171552V;Maison Familiale Rurale de la Saintonge et de l'Aunis - Saint-Genis-de-Saintonge;NOUVELLE-AQUITAINE;31;68;68;-1;31;47;22
0171591M;CFA de Surgères;NOUVELLE-AQUITAINE;38;67;73;-5;38;42;20
0171593P;Centre de formation IFP Atlantique;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0171610H;Organisme de formation - Centre de formation d'apprentis AFTRAL de Rochefort;NOUVELLE-AQUITAINE;0;87;75;12;0;87;13
0171642T;Organisme de formation-Centre de formation d'apprentis de FISL St Georges de Didonne;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0171644V;Site de formation d'apprentis de IRSS Sport Royan;NOUVELLE-AQUITAINE;14;59;61;-2;14;51;35
0171645W;Organisme de formation - Centre de formation d'apprentis de APMAC Formation Saintes;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0171646X;Organisme de formation - Centre de formation d'apprentis de Formations Equines Rochefort Ocean de Rochefort;NOUVELLE-AQUITAINE;37;nd;nd;nd;37;37;26
0171648Z;Organisme de formation - Centre de formation d'apprentis de Fédération Nationale Profession Sport et Loisirs de la Rochelle;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0180755Y;Organisme de formation-Centre de formation d'apprentis de IFAB de Bourges;CENTRE-VAL DE LOIRE;41;64;65;0;41;38;21
0180847Y;CFA du Cher;CENTRE-VAL DE LOIRE;35;72;68;4;35;47;18
0190721F;CFA EIMCL 13 VENTS TULLE;NOUVELLE-AQUITAINE;41;65;65;0;41;39;20
0190767F;CFA PREPARATEURS EN PHARMACIE BRIVE LA GAILLARDE;NOUVELLE-AQUITAINE;8;81;84;-2;8;75;17
0190807Z;CENTRE DE FORMATION D'APPRENTIS INCLUSIF NOUVELLE AQUITAINRE;NOUVELLE-AQUITAINE;39;nd;nd;nd;39;25;36
0190832B;CFA de la Corrèze - Brive;NOUVELLE-AQUITAINE;41;63;60;3;41;37;22
0190847T;CFAI LIMOUSIN-SITE DE TULLE;NOUVELLE-AQUITAINE;42;83;81;1;42;48;10
0190849V;BTP CFA NOUVELLE AQUITAINE TULLE;NOUVELLE-AQUITAINE;47;69;73;-4;47;36;17
0195059W;ORGANISME DE FORMATION-CENTRE DE FORMATION D'APPRENTIS DE IFHCO USSEL;NOUVELLE-AQUITAINE;26;74;62;12;26;54;20
0195061Y;Organisme de formation-Centre de formation d'apprentis EFIA TP EGLETONS;NOUVELLE-AQUITAINE;26;96;84;12;26;71;3
0195062Z;Organisme de formation-Centre de formation d'apprentis de CFC TP EGLETONS;NOUVELLE-AQUITAINE;4;92;80;12;4;89;7
0195066D;Organisme de formation-Centre de formation d'apprentis INISUP CCI CORREZE BRIVE LA GAILLARDE;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0210088G;SERVICE COMMUN DE FORMATION CONTINUE DE L'UNIVERSITE DE DIJON;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0211181V;CFA de la Pharmacie;BOURGOGNE-FRANCHE-COMTE;28;86;87;-2;28;62;10
0211431S;BATIMENT CFA BOURGOGNE-FRANCHE-COMTE SITE DE DIJON;BOURGOGNE-FRANCHE-COMTE;32;70;73;-3;32;48;20
0211479U;ECOLE DES METIERS DIJON METROPOLE;BOURGOGNE-FRANCHE-COMTE;42;71;68;3;42;41;17
0211529Y;Maison Familiale Rurale de Baigneux-les-Juifs;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0211530Z;Maison Familiale Rurale de Quetigny;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0211531A;Maison Familiale Rurale de Liernais;BOURGOGNE-FRANCHE-COMTE;38;nd;nd;nd;38;43;19
0211575Y;Maison Familiale Rurale de Ruffey-lès-Beaune;BOURGOGNE-FRANCHE-COMTE;36;76;72;4;36;49;15
0211578B;Maison Familiale Rurale d'Agencourt;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0211579C;Maison Familiale Rurale de Semur-en-Auxois;BOURGOGNE-FRANCHE-COMTE;38;nd;nd;nd;38;31;31
0211799S;CFA Dijon Quétigny;BOURGOGNE-FRANCHE-COMTE;36;67;71;-4;36;43;21
0211800T;CFA Beaune;BOURGOGNE-FRANCHE-COMTE;21;60;66;-6;21;47;32
0211948D;AFTRAL CFATL DIJON;BOURGOGNE-FRANCHE-COMTE;40;71;72;-1;40;42;18
0212000K;CFA des Compagnons du devoir;BOURGOGNE-FRANCHE-COMTE;49;73;72;1;49;37;14
0212052S;CFA SAINT BENIGNE;BOURGOGNE-FRANCHE-COMTE;44;72;74;-2;44;41;15
0212057X;CFA des MFR de Bourgogne;BOURGOGNE-FRANCHE-COMTE;34;59;69;-9;34;39;27
0212096P;CFA DES TRAVAUX PUBLICS;BOURGOGNE-FRANCHE-COMTE;42;79;72;7;42;45;13
0212109D;CFA SAINT JOSEPH;BOURGOGNE-FRANCHE-COMTE;35;76;79;-2;35;49;16
0212114J;CFA LES ARCADES;BOURGOGNE-FRANCHE-COMTE;18;59;58;1;18;48;34
0212115K;IFRIA BOURGOGNE FRANCHE-COMTE;BOURGOGNE-FRANCHE-COMTE;62;61;73;-12;62;23;15
0212183J;FORMAPI;BOURGOGNE-FRANCHE-COMTE;41;nd;nd;nd;nd;nd;nd
0212193V;Centre de formation d'apprentis Polyvia Formation Dijon - Bourgogne Franche-Comté;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0212197Z;CFA SUP BOURGOGNE;BOURGOGNE-FRANCHE-COMTE;69;67;67;0;69;20;11
0212219Y;Direction générale Irfa Bourgogne;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0212220Z;Cfa sanitaire social et médico-social de Bourgogne;BOURGOGNE-FRANCHE-COMTE;6;76;69;7;6;71;23
0212243Z;CFA DE L'EDUCATION NATIONALE EN BOURGOGNE;BOURGOGNE-FRANCHE-COMTE;36;70;73;-3;36;45;19
0212245B;Alternance Bourgogne;BOURGOGNE-FRANCHE-COMTE;67;69;69;0;67;23;10
0212251H;DIJON FORMATION;BOURGOGNE-FRANCHE-COMTE;47;62;72;-10;47;33;20
0212254L;ECOLE PRIVEE FUTURA CFA;BOURGOGNE-FRANCHE-COMTE;36;71;61;11;36;45;19
0212255M;EISEC;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0212261U;FORMENFANCE;BOURGOGNE-FRANCHE-COMTE;7;74;73;0;7;69;24
0212262V;SELFORME;BOURGOGNE-FRANCHE-COMTE;22;63;66;-3;22;49;29
0221071V;CFA CMA Bretagne - Campus de Dinan-Aucaleuc;BRETAGNE;40;69;68;1;40;42;18
0221072W;CFA CMA Bretagne - Campus de Ploufragan;BRETAGNE;40;74;71;3;40;44;16
0221588G;CFA Bâtiment 22;BRETAGNE;41;73;72;2;41;43;16
0221712S;Maison Familiale Rurale de Loudéac;BRETAGNE;18;60;69;-9;18;49;33
0221804S;CFA DE CAULNES;BRETAGNE;8;70;76;-5;8;65;27
0221835A;CFA Pôle de Formation UIMM Bretagne;BRETAGNE;39;78;78;0;39;48;13
0221880Z;CFA DE MERDRIGNAC;BRETAGNE;37;68;69;0;37;43;20
0221883C;CENTRE DE FORMATION PROFESSIONNELLE ET DE PROMOTION AGRICOLE;BRETAGNE;33;nd;nd;nd;33;41;26
0221905B;AVIPOLE Formation;BRETAGNE;2;87;75;12;2;85;13
0221943T;CFA de l'Association régionale pour la formation par apprentissage aux métiers du secteur sanitaire, social et médico-social;BRETAGNE;19;72;69;2;19;58;23
0222000E;Greta-CFA des Côtes d'Armor;BRETAGNE;29;79;73;6;29;56;15
0222016X;Formation CCI Saint-Brieuc;BRETAGNE;34;62;65;-3;34;41;25
0222024F;CFA AFTRAL - Plaintel;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0222027J;CFA ITC Saint-Brieuc - EURL A3D;BRETAGNE;23;79;71;7;23;61;16
0222035T;CFA Inside Campus Saint-Quay-Portrieux;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0222036U;CFA SAS Aformance Plérin;BRETAGNE;32;81;71;10;32;55;13
0222047F;CFA PROMOTRANS FPC Yffiniac;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0222051K;CFA Inside Campus Plérin;BRETAGNE;54;nd;nd;nd;54;23;23
0230412Y;CFA CHAMBRE COMMERCE INDUS CREUSE;NOUVELLE-AQUITAINE;47;64;61;3;47;34;19
0230553B;CFA de la Creuse;NOUVELLE-AQUITAINE;72;55;61;-6;72;15;13
0240038L;Organisme de formation-Centre de formation d'apprentis du Grand Bergeracois;NOUVELLE-AQUITAINE;39;60;61;-1;39;37;24
0240051A;Organisme de formation-Centre de formation d'apprentis du bâtiment et des travaux publics de la Dordogne;NOUVELLE-AQUITAINE;44;69;70;-1;44;39;17
0240061L;Site de formation d'apprentis de la chambre des métiers et de l'artisanat de région Nouvelle Aquitaine - CFA des Métiers de Boulazac;NOUVELLE-AQUITAINE;46;64;65;-1;46;35;19
0240090T;EPSECO MIX - Talis Business School - Campus de Bergerac;NOUVELLE-AQUITAINE;15;33;45;-11;15;28;57
0241047H;Maison Familiale Rurale de thiviers;NOUVELLE-AQUITAINE;33;68;65;3;33;45;22
0241048J;Maison Familiale Rurale de La Force;NOUVELLE-AQUITAINE;32;nd;nd;nd;32;50;18
0241056T;Organisme de formation- Centre de formation d'apprentis Ecoles CCI de la Dordogne;NOUVELLE-AQUITAINE;38;55;64;-9;38;34;28
0241068F;Maison Familiale Rurale de Vanxains;NOUVELLE-AQUITAINE;33;48;59;-10;33;33;34
0241072K;Maison Familiale Rurale de Salignac;NOUVELLE-AQUITAINE;28;nd;nd;nd;28;20;52
0241092G;Maison Familiale Rurale de Périgueux;NOUVELLE-AQUITAINE;12;72;73;0;12;64;24
0241099P;CFA de la Dordogne;NOUVELLE-AQUITAINE;29;55;64;-9;29;39;32
0241197W;Organisme de formation-Centre interprofessionnel de formation des apprentis de PME de Bergerac (CIFA);NOUVELLE-AQUITAINE;54;69;71;-2;54;31;15
0241198X;Alliance européenne;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0241235M;Organisme de formation-Centre de formation d'apprentis transport, logistique et voyageurs (TLV) de Bergerac;NOUVELLE-AQUITAINE;24;59;64;-6;24;45;31
0241245Y;Organisme de formation-Centre de formation d'apprentis Centre de formation et de promotion Champcevinel;NOUVELLE-AQUITAINE;19;nd;nd;nd;19;52;29
0241262S;Organisme de formation-Centre de formation pour apprentis des employeurs du sanitaire, social et médico-social en Nouvelle-Aquitaine;NOUVELLE-AQUITAINE;11;73;66;7;11;65;24
0241315Z;organisme de formation-centre de formation d'apprentis idc pro bergerac;NOUVELLE-AQUITAINE;31;71;61;10;31;49;20
0241316A;organisme de formation-centre de formation d'apprentis WAB bergerac;NOUVELLE-AQUITAINE;4;61;58;3;4;58;38
0241320E;organisme de formation-centre de formation d'apprentis école privée en secrétariat et commerce de périgueux;NOUVELLE-AQUITAINE;43;nd;nd;nd;43;46;11
0241323H;Organisme de formation-Centre de formation d apprentis SPORT ACADEMIE PERIGUEUX;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0241324J;organisme de formation-centre de formation d'apprentis association interprofessionnelle pour la formation permanente en sarladais Sarlat-La-Caneda;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0241325K;Organisme de formation-Centre de formation d'apprentis Vol groupé de Plazac;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0241329P;Organisme de formation-Centre de formation d'apprentis Fauvel Formation Bergerac;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0251124L;IFPP;BOURGOGNE-FRANCHE-COMTE;21;82;87;-5;21;65;14
0251215K;Université de Besançon;BOURGOGNE-FRANCHE-COMTE;68;60;63;-3;68;19;13
0251400L;BATIMENT CFA BOURGOGNE FRANCHE-COMTE;BOURGOGNE-FRANCHE-COMTE;35;66;72;-6;35;42;23
0251519R;CFA Hilaire de Chardonnet;BOURGOGNE-FRANCHE-COMTE;39;67;67;-1;39;41;20
0251605J;Greta de Besançon;BOURGOGNE-FRANCHE-COMTE;12;81;69;12;12;71;17
0251643A;CFA du Doubs;BOURGOGNE-FRANCHE-COMTE;25;73;70;3;25;55;20
0251729U;Maison Familiale Rurale de Morre;BOURGOGNE-FRANCHE-COMTE;23;65;65;-1;23;50;27
0251749R;CFA du pays de Montbéliard;BOURGOGNE-FRANCHE-COMTE;59;63;58;5;59;26;15
0251750S;CFA de l'Industrie sud Franche-Comté;BOURGOGNE-FRANCHE-COMTE;39;67;74;-6;39;41;20
0251773S;Maison Familiale Rurale de Vercel;BOURGOGNE-FRANCHE-COMTE;36;67;71;-3;36;43;21
0251780Z;CFA Académique de Franche-Comté;BOURGOGNE-FRANCHE-COMTE;33;72;73;-1;33;48;19
0251811H;Maison Familiale Rurale de Mandeure;BOURGOGNE-FRANCHE-COMTE;29;nd;nd;nd;29;29;42
0251816N;Maison Familiale Rurale les 2 vals des Fins;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0251824X;CFA des MFR de France-Comté;BOURGOGNE-FRANCHE-COMTE;30;66;64;2;30;46;24
0251829C;AFTRAL CFA transport et Logistique de Franche-Comté;BOURGOGNE-FRANCHE-COMTE;18;83;75;7;18;68;14
0251853D;CFPPA de Mamirolle;BOURGOGNE-FRANCHE-COMTE;50;80;75;5;50;40;10
0251891V;FCF ARGOS;BOURGOGNE-FRANCHE-COMTE;55;64;67;-4;55;29;16
0251893X;Centre de formation Bourgogne-Franche-Comté;BOURGOGNE-FRANCHE-COMTE;17;46;58;-12;17;38;45
0251897B;Ecole des travaux publics Bourgogne Franche-Comté;BOURGOGNE-FRANCHE-COMTE;44;70;70;1;44;39;17
0251933R;Institut Supérieur d'Apprentissage de Franche-Comté;BOURGOGNE-FRANCHE-COMTE;51;77;66;11;51;38;11
0251934S;Centre de formation d'apprentis A.S.P.E.C.T;BOURGOGNE-FRANCHE-COMTE;43;72;71;1;43;41;16
0251945D;CFA Industriel nord Franche-Comté;BOURGOGNE-FRANCHE-COMTE;34;66;71;-5;34;44;22
0251962X;CFA Sup FC;BOURGOGNE-FRANCHE-COMTE;63;nd;nd;nd;63;26;11
0251980S;CFA La Roche du Trésor;BOURGOGNE-FRANCHE-COMTE;30;nd;nd;nd;30;30;40
0251988A;CFA Profession Sport Loisirs;BOURGOGNE-FRANCHE-COMTE;23;57;60;-3;23;44;33
0251989B;Animation rurale et touristique du Mont d'Or;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0252002R;AFTRAL CFA Technicien en logistique d'entreposage de Franche-Comté - Antenne d'Etupes;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0252008X;Formababy;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0252013C;SH Formation Besançon;BOURGOGNE-FRANCHE-COMTE;46;nd;nd;nd;46;25;29
0252015E;Ligue Bourgogne Franche-Comté de handball Besançon;BOURGOGNE-FRANCHE-COMTE;80;nd;nd;nd;80;17;3
0252016F;Toccata Besançon;BOURGOGNE-FRANCHE-COMTE;4;55;51;3;4;52;44
0261035J;Organisme de formation-Centre de formation d'apprentis de Batipole-Livron Sur Drôme;AUVERGNE-RHONE-ALPES;38;68;70;-2;38;42;20
0261036K;Organisme de formation-Centre de formation d'apprentis de CFMDA-Livron Sur Drôme;AUVERGNE-RHONE-ALPES;45;67;64;3;45;37;18
0261097B;Maison Familiale Rurale d'Anneyron;AUVERGNE-RHONE-ALPES;21;56;59;-3;21;44;35
0261098C;Maison Familiale Rurale de Châteauneuf sur Isere;AUVERGNE-RHONE-ALPES;12;79;67;12;12;69;19
0261155P;Greta Ardèche Drôme;AUVERGNE-RHONE-ALPES;41;74;69;6;41;44;15
0261253W;Organisme de formation-Centre de formation d'apprentis de CCI-Valence;AUVERGNE-RHONE-ALPES;37;62;61;1;37;39;24
0261434T;Organisme de formation-Centre de formation d'apprentis de MFR BUIS LES BARRONNIES;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0261478R;Organisme de formation-Centre de formation d'apprentis - AFTRAL - PORTES LES VALENCE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0261509Z;IFC VALENCE;AUVERGNE-RHONE-ALPES;65;74;66;8;65;26;9
0261543L;Organisme de formation-Centre de formation dapprentis de KYNEOS UP FORMATION CHATEAUNEUF-SUR-ISERE;AUVERGNE-RHONE-ALPES;29;49;52;-3;29;35;36
0261545N;Organisme de formation-Centre de formation d apprentis de pole de formation equestre écurie STELLA - Pierrelatte;AUVERGNE-RHONE-ALPES;11;52;55;-2;11;47;42
0261547R;Organisme de formation-Centre de formation d'apprentis - BOULANGERIE ECOLE L'AURA - Chabeuil;AUVERGNE-RHONE-ALPES;35;nd;nd;nd;35;54;11
0261548S;Organisme de formation-Centre de formation d'apprentis d'Alors Formation - Valence;AUVERGNE-RHONE-ALPES;22;63;58;5;22;49;29
0261554Y;Organisme de formation-Centre de formation d apprentis de KORIAN ACADEMY - PIERRELATTE;AUVERGNE-RHONE-ALPES;13;64;76;-12;13;55;32
0261559D;Organisme de formation-Centre de formation d'apprentis de CONSILIUM2FORMATIONS ROMANS-SUR-ISERE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0271124A;Centre de formation d'apprentis interconsulaire de l'Eure - Aidamcie - Cfaie;NORMANDIE;46;64;63;1;46;35;19
0271177H;Bâtiment CFA Evreux;NORMANDIE;44;70;73;-3;44;39;17
0271415S;Centre de formation d'apprentis industriel de l'Eure;NORMANDIE;50;71;77;-6;50;35;15
0271473E;Centre de formation d'apprentis agricole de l'Eure;NORMANDIE;34;61;68;-7;34;40;26
0271635F;Centre de formation d'apprentis agricole horticole de l'Eure;NORMANDIE;28;57;64;-7;28;41;31
0271691S;Centre de formation d'apprentis Ecole supérieure de la CCI Portes de Normandie;NORMANDIE;41;74;72;2;41;44;15
0271724C;Centre de promotion sociale en élevage;NORMANDIE;19;76;72;4;19;62;19
0271888F;Organisme de formation-Centre de formation d'apprentis du CEREF - GRAND BOURGTHEROULDE;NORMANDIE;39;79;69;9;39;48;13
0280738A;Organisme de formation-Centre de formation d'apprentis de Interpro - Chartres;CENTRE-VAL DE LOIRE;46;72;69;3;46;39;15
0281041E;CFA de l'Eure et Loir;CENTRE-VAL DE LOIRE;33;56;63;-6;33;38;29
0281057X;Organisme de formation-Centre de formation d'apprentis de la CCI de l'Eure et Loir-Chartres;CENTRE-VAL DE LOIRE;49;72;73;-1;49;37;14
0281099T;Organisme de formation-Centre de formation d'apprentis de ESCC Chartres;CENTRE-VAL DE LOIRE;44;75;76;-1;44;42;14
0281140M;FORMAFLOW;CENTRE-VAL DE LOIRE;42;nd;nd;nd;42;38;20
0281180F;Organisme de formation-Centre de formation d'apprentis AFTRAL GELLAINVILLE;CENTRE-VAL DE LOIRE;0;86;78;8;0;86;14
0290346U;Université de Brest;BRETAGNE;74;nd;nd;nd;74;22;4
0291100N;CFA Bâtiment 29;BRETAGNE;44;75;72;3;44;42;14
0291603K;Maison Familiale Rurale de Pleyben;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0291604L;Maison Familiale Rurale de Plabennec;BRETAGNE;37;68;64;5;37;43;20
0291790N;Maison Familiale Rurale de Lesneven;BRETAGNE;10;78;74;4;10;70;20
0291792R;IFAC-CCI MBO Campus des métiers;BRETAGNE;40;69;69;0;40;42;18
0291842V;Maison Familiale Rurale du Le Faou;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0291843W;Maison Familiale Rurale de Landivisiau;BRETAGNE;32;nd;nd;nd;32;21;47
0291844X;Maison Familiale Rurale d'Elliant;BRETAGNE;43;71;69;1;43;40;17
0291915Z;CFA CMA Bretagne - Campus de Quimper;BRETAGNE;40;70;69;1;40;42;18
0291961Z;Maison Familiale Rurale de Morlaix;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0292009B;CFA DE HANVEC;BRETAGNE;38;62;69;-6;38;39;23
0292038H;CFA AFTRAL Ergué-Gabéric;BRETAGNE;16;80;77;3;16;67;17
0292039J;Ecole technique privée ESCAM;BRETAGNE;21;66;69;-3;21;52;27
0292099Z;CFA DIFCAM Quimper;BRETAGNE;56;nd;nd;nd;56;33;11
0292159P;CFA Institut nautique Concarneau;BRETAGNE;12;59;64;-5;12;53;35
0292167Y;INSTITUT SUPERIEUR DE FORMATION FRUITS ET LEGUMES;BRETAGNE;52;79;69;9;52;38;10
0292194C;Institut de formation régionale des Industries agro-alimentaires Ouest;BRETAGNE;40;81;75;7;40;49;11
0292327X;Greta-CFA de Bretagne occidentale;BRETAGNE;24;76;72;3;24;58;18
0292377B;CFA Nautisme en Bretagne;BRETAGNE;53;nd;nd;nd;53;25;22
0292381F;CFA EXAOUEST Quimper;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0292382G;CFA Initiatives Formation Pont-de-Buis;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0292384J;CFA ITC-MTV QUIMPER;BRETAGNE;13;82;74;7;13;71;16
0292387M;CFA IFPS Quimper Cornouaille;BRETAGNE;43;nd;nd;nd;43;30;27
0292388N;CFA IRSS SPORT BREST;BRETAGNE;21;67;67;0;21;53;26
