n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0342432J;Organisme de formation-Centre de formation d'apprentis de l'Institut Régional de Formation pour Adultes, Montpellier;OCCITANIE;10;58;51;7;10;52;38
0342433K;Organisme de formation-Centre de formation d apprentis de l'Institut des Métiers Network, Lattes;OCCITANIE;15;45;53;-8;15;38;47
0342435M;Organisme de formation-Centre de formation d apprentis de l'Organisme de Formation par l'Insertion l'Accompagnement et la Qualification, Montpellier;OCCITANIE;9;49;57;-8;9;44;47
0342440T;Organisme de formation-Centre de formation d'apprentis  de Diginamic, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342441U;Organisme de formation-Centre de formation d'apprentis de Batys Compétences Occitanie, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342444X;Organisme de formation-Centre de formation d'apprentis  de Passerelles Scop SA, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342449C;Organisme de formation-Centre de formation d'apprentis Centre de Formation et de Promotion des MFR Garrigues du Pic St Loup, Claret;OCCITANIE;39;nd;nd;nd;39;4;57
0342454H;Organisme de formation-Centre de formation d'apprentis de SARL Perform Coiffure, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342456K;Organisme de formation-Centre de formation d'apprentis de Institut Catholique Formation Alternance, Montpellier;OCCITANIE;82;nd;nd;nd;82;9;9
0342457L;Organisme de formation-Centre de formation d'apprentis de la Fondation INFA, Montpellier;OCCITANIE;7;54;53;1;7;50;43
0342459N;Organisme de formation-Centre de formation d'apprentis de l'Ifolog Méditerranée, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342462S;Organisme de formation-Centre de formation d'apprentis de l'INSTitut d'Education Permanente Occitanie Léo Lagrange, Montpellier;OCCITANIE;28;33;45;-12;28;24;48
0342465V;Organisme de formation-Centre de formation d'apprentis de Royer Robin Associés, Montpellier;OCCITANIE;73;nd;nd;nd;73;21;6
0342471B;Organisme de formation-Centre de formation d'apprentis de ECLIPSE ISTEC, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342473D;Organisme de formation-Centre de formation d'apprentis de l'Ecole Dentaire Française - Ecole Supérieure d'Assistanat Dentaire, Béziers;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342476G;Organisme de formation-Centre de formation d'apprentis de PRO FOR TECH, Saint-Jean-de-Védas;OCCITANIE;13;59;60;-1;13;52;35
0342499G;Organisme de formation-Centre de formation d'apprentis du Goupe Line Performance Ingénierie - IFDIS, Montpellier;OCCITANIE;43;nd;nd;nd;43;24;33
0342504M;Organisme de formation-Centre de formation d'apprentis de Oxytalis, Montpellier;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342512W;Organisme de formation-Centre de formation d'apprentis de Expert Strategie Academy, Le-Crès;OCCITANIE;nd;nd;nd;nd;nd;nd;nd
0342514Y;Organisme de formation-Centre de formation d'apprentis de ACADEMEE, Pérols;OCCITANIE;19;36;48;-12;19;29;52
0350936C;Université Rennes 1;BRETAGNE;84;80;68;12;84;13;3
0350998V;CFA CMA Bretagne - Faculté des Métiers Bruz;BRETAGNE;44;71;70;1;44;39;17
0351884H;CFA de la CCI d'Ille-et-Vilaine Faculté des métiers;BRETAGNE;34;69;67;1;34;46;20
0351972D;Maison Familiale Rurale de Montauban;BRETAGNE;32;81;76;5;32;55;13
0351974F;Maison Familiale Rurale de Messac;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0351976H;Maison Familiale Rurale de Saint-Grégoire;BRETAGNE;38;71;68;2;38;44;18
0351978K;Maison Familiale Rurale de Saint-Aubin d'Aubigne;BRETAGNE;39;55;58;-3;39;33;28
0351980M;CFA de l'Union nationale des industries de carrières et matériaux;BRETAGNE;36;63;75;-12;36;41;23
0352025L;Maison Familiale Rurale de Fougères;BRETAGNE;35;88;79;9;35;58;7
0352026M;Maison Familiale Rurale de Janze;BRETAGNE;50;65;65;0;50;33;17
0352027N;Maison Familiale Rurale de Baulon;BRETAGNE;28;70;71;-1;28;51;21
0352028P;Maison Familiale Rurale de Saint-Méen-le-Grand;BRETAGNE;34;55;66;-11;34;36;30
0352193U;CFA DE ST AUBIN DU CORMIER;BRETAGNE;35;73;66;7;35;48;17
0352356W;CFA des Compagnons du Devoir;BRETAGNE;46;70;69;0;46;38;16
0352449X;CFA Propreté INHNI;BRETAGNE;34;67;61;6;34;44;22
0352475A;OF CFA MFU Bretagne;BRETAGNE;17;77;70;7;17;64;19
0352490S;OF-CFA SOGESTE - ESCCOT;BRETAGNE;48;71;70;1;48;37;15
0352494W;CENTRE DE FORMATION PROFESSIONNELLE ET DE PROMOTION AGRICOLE;BRETAGNE;27;57;64;-8;27;41;32
0352495X;CPSA de Combourg;BRETAGNE;16;76;71;5;16;64;20
0352496Y;CFA  Apprendre et se Former en TRAnsport et Logistique;BRETAGNE;15;87;79;8;15;74;11
0352512R;Maison Familiale Rurale de Montfort-sur-Meu;BRETAGNE;18;89;78;11;18;73;9
0352579N;CFA PROMOTRANS;BRETAGNE;35;68;73;-4;35;44;21
0352710F;Institut national supérieur de Commerce, des Affaires et du Management - Groupe ESCCOT;BRETAGNE;59;nd;nd;nd;59;23;18
0352715L;CFA AGAEAPB;BRETAGNE;34;72;70;1;34;47;19
0352758H;Buroscope Ecole privée;BRETAGNE;14;64;63;1;14;55;31
0352779F;MENSA;BRETAGNE;44;65;67;-2;44;37;19
0352822C;Totem Formation;BRETAGNE;47;69;69;0;47;36;17
0352856P;Greta-CFA Est-Bretagne;BRETAGNE;42;75;75;0;42;43;15
0352862W;CFA du Sport Bretagne;BRETAGNE;14;73;67;6;14;63;23
0352864Y;CFA Institut Managérial Supérieur de Commerce et de Formation;BRETAGNE;40;76;70;6;40;46;14
0352906U;Alticome Formation;BRETAGNE;44;71;69;3;44;40;16
0352937C;CFA du lycée privé Ozanam;BRETAGNE;43;92;80;12;43;52;5
0352938D;CFA du lycée privé De la Salle;BRETAGNE;41;81;76;5;41;48;11
0352947N;OF - CFA CLPS Le Rheu;BRETAGNE;26;71;61;11;26;53;21
0352948P;OF - CFA ASCOR - Rennes;BRETAGNE;13;60;61;-1;13;52;35
0352949R;OF - CFA Optima Vezin;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0352952U;OF - CFA Lodima Ouest Bruz;BRETAGNE;37;72;65;7;37;45;18
0352954W;OF - CFA IBEP;BRETAGNE;13;61;62;-1;13;54;33
0352963F;CFA ABSkill I Cesson-Sévigné;BRETAGNE;39;68;65;3;39;41;20
0352973S;CFA Kiwi Institute - Rennes;BRETAGNE;23;60;68;-8;23;46;31
0352978X;CFA IRSS Santé Profilsup;BRETAGNE;8;66;71;-5;8;61;31
0352983C;CFA IRSS SPORT RENNES;BRETAGNE;18;73;68;5;18;59;23
0352985E;CFA des Préparateurs en Pharmacie 35 Rennes;BRETAGNE;13;88;84;4;13;77;10
0352986F;CFA Key Form - Solutions Rennes;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0352988H;CFA Les Sommeliers-Cavistes Vitré;BRETAGNE;8;74;66;7;8;68;24
0352990K;CFA Evocime Mana;BRETAGNE;49;55;51;4;49;28;23
0352997T;CFA PROMOTRANS FPC Noyal-Chatillon s/Seiche;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0353005B;CFA du Groupe AFTEC - Rennes;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0353009F;CFA de l'IHECF - Bruz;BRETAGNE;50;63;70;-6;50;32;18
0353031E;CFA Formation Avenir professionnel - Saint-Malo;BRETAGNE;nd;nd;nd;nd;nd;nd;nd
0353034H;CFA ID School - Saint-Grégoire;BRETAGNE;72;nd;nd;nd;72;13;15
0353035J;CFA Pôle Formation continue et Apprentissage - Lycée Le Taillandier;BRETAGNE;75;nd;nd;nd;75;22;3
0353052C;CFA IGC-Formatives;BRETAGNE;89;nd;nd;nd;nd;nd;nd
0353053D;Bâtiment CFA Bretagne;BRETAGNE;39;72;72;0;39;44;17
0353078F;ECOFAC Business School Rennes;BRETAGNE;40;74;63;10;40;44;16
0360548A;Site de formation d'apprentis - Centre de formation d'apprentis de CMA REGION VAL DE LOIRE-Châteauroux;CENTRE-VAL DE LOIRE;40;66;64;1;40;39;21
0360766M;OF CFA de l'Indre;CENTRE-VAL DE LOIRE;37;71;72;-1;37;45;18
0360777Z;Organisme de formation-Centre de formation d'apprentis de la CCI de l'Indre -Châteauroux;CENTRE-VAL DE LOIRE;52;77;70;7;52;37;11
0370759Z;Ecole secondaire professionnelle privée IST;CENTRE-VAL DE LOIRE;51;65;61;4;51;32;17
0370811F;Site de formation d'apprentis - Centre de formation d'apprentis de CMA REGION VAL DE LOIRE-Joué les Tours;CENTRE-VAL DE LOIRE;45;70;68;2;45;39;16
0370825W;organisme de formation-Centre de formation d'apprentis de La Cité des Formations - Tours;CENTRE-VAL DE LOIRE;29;65;67;-2;29;47;24
0370983T;Organisme de formation-Centre de formation d'apprentis de CFA MFEO - SORIGNY;CENTRE-VAL DE LOIRE;37;87;75;11;37;54;9
0371253L;Maison Familiale Rurale de Tours;CENTRE-VAL DE LOIRE;28;67;74;-7;28;48;24
0371256P;Maison Familiale Rurale de Neuvy-le-Roi;CENTRE-VAL DE LOIRE;38;nd;nd;nd;38;50;12
0371384D;Ecole Tourangelle Supérieure (ETS);CENTRE-VAL DE LOIRE;29;75;67;8;29;53;18
0371395R;Maison Familiale Rurale d'Azay-le-Rideau;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371409F;Maison Familiale Rurale du Val de l'Indre à Noyant de Touraine;CENTRE-VAL DE LOIRE;40;67;69;-1;40;41;19
0371423W;Maison Familiale Rurale de Bourgueil;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371436K;Tours Fondettes Agrocampus;CENTRE-VAL DE LOIRE;33;66;71;-5;33;44;23
0371437L;Organisme de formation-Centre de formation d'apprentis des Compagnons du Devoir -Tours;CENTRE-VAL DE LOIRE;49;70;70;0;49;36;15
0371438M;Organisme de formation - Centre de formation d'apprentis du CFAI Centre Val de Loire - Amboise;CENTRE-VAL DE LOIRE;31;77;79;-1;31;53;16
0371486P;Maison Familiale Rurale de Loches;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371495Z;I.S.C.B. - Institut Supérieur de Commerce et de Bureautique;CENTRE-VAL DE LOIRE;52;70;66;4;52;33;15
0371515W;Organisme de formation-Centre de formation d'apprentis de INHNI - Tours;CENTRE-VAL DE LOIRE;31;63;64;-1;31;44;25
0371561W;Organisme de formation d'apprentis de l'Académie de la coiffure de Touraine - TOURS;CENTRE-VAL DE LOIRE;64;48;60;-11;64;18;18
0371682C;Institut Professionnel des Métiers du Sport;CENTRE-VAL DE LOIRE;16;64;66;-2;16;54;30
0371685F;Organisme de formation-Centre de formation d'apprentis de la MFEO BOURGUEILF-CFA MFEO Bourgueil;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371700X;Alternance Touraine;CENTRE-VAL DE LOIRE;39;62;66;-4;39;38;23
0371701Y;Organisme de formation-Centre de formation d'apprentis-SAINT GATIEN LA SALLE JOUE-LES-TOURS;CENTRE-VAL DE LOIRE;54;89;78;10;54;41;5
0371713L;Ecole de formation initiale de l'industrie pharmaceutique - EFIIP Groupe IMT;CENTRE-VAL DE LOIRE;36;57;69;-12;36;37;27
0371761N;Organisme de formation-Centre de formation d'apprentis de PROMOTRANS JOUE-LES-TOURS;CENTRE-VAL DE LOIRE;40;83;74;9;40;50;10
0371792X;Centre Européen de Formation informatique et du Multimédia de Tours;CENTRE-VAL DE LOIRE;41;55;55;0;41;33;26
0371793Y;Organisme de formation-Centre de formation d'apprentis AFTRAL PARCAY-MESLAY;CENTRE-VAL DE LOIRE;16;75;71;4;16;63;21
0371796B;OF-CFA-ANTEE FORMATION;CENTRE-VAL DE LOIRE;21;64;61;2;21;51;28
0371798D;Site de formation d'apprentis IRSS SPORT LA RICHE;CENTRE-VAL DE LOIRE;27;77;66;11;27;56;17
0371799E;Organisme de formation-Centre de formation d'apprentis IRSS SANTE PROFILSUP;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371800F;Organisme de formation d'apprentis de J L A FORMATION FONDETTES;CENTRE-VAL DE LOIRE;37;71;66;5;37;44;19
0371811T;organisme de formation-Centre de formation d'apprentis de LV Formation Saint Cyr sur Loire;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371814W;Organisme de formation-Centre de formation d'apprentis de BONSIGNE FORMATION Joué-les-Tours;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0371815X;Organisme de formation-Centre de formation d'apprentis de FORMA SUD EST IPMS - TOURS;CENTRE-VAL DE LOIRE;4;52;64;-12;4;50;46
0371818A;Organisme de formation-Centre de formation d'apprentis de santé Centre Val de Loire CHRU de Tours;CENTRE-VAL DE LOIRE;6;94;82;12;6;88;6
0371819B;Organisme de formation-Centre de formation d'apprentis de FORMA EST IPMS - TOURS;CENTRE-VAL DE LOIRE;9;57;65;-8;9;52;39
0381861S;Organisme de formation-Centre de formation d'apprentis d'IMT-Grenoble;AUVERGNE-RHONE-ALPES;36;73;70;3;36;47;17
0382050X;Ecole Supérieure Faugier Grenoble;AUVERGNE-RHONE-ALPES;45;76;67;9;45;42;13
0382275S;Organisme de formation-Centre de formation d'apprentis de la MFR Le Chalet-Saint André De Gaz;AUVERGNE-RHONE-ALPES;48;75;76;-1;48;39;13
0382432M;Maison Familiale Rurale La Grive Bourgoin-Jallieu;AUVERGNE-RHONE-ALPES;44;62;58;5;44;35;21
0382433N;Maison Familiale Rurale d'Eyzin-Pinet;AUVERGNE-RHONE-ALPES;40;76;70;6;40;46;14
0382435R;Maison Familiale Rurale de Saint-André-le-Gaz;AUVERGNE-RHONE-ALPES;33;76;70;6;33;51;16
0382436S;Maison Familiale Rurale Mozas Bourgoin-Jallieu;AUVERGNE-RHONE-ALPES;43;nd;nd;nd;43;39;18
0382437T;Maison Familiale Rurale de Coublevie;AUVERGNE-RHONE-ALPES;41;55;64;-9;41;32;27
0382439V;Maison Familiale Rurale de Chatte;AUVERGNE-RHONE-ALPES;40;61;66;-5;40;36;24
0382441X;Organisme de formation-Centre de formation d'apprentis de CMA Formation - Bourgoin Jallieu;AUVERGNE-RHONE-ALPES;44;71;69;3;44;40;16
0382442Y;Organisme de formation-Centre de formation d'apprentis de MFR DE CROLLES;AUVERGNE-RHONE-ALPES;34;76;75;0;34;50;16
0382650Z;Greta de Grenoble;AUVERGNE-RHONE-ALPES;38;70;71;-1;38;44;18
0382652B;Greta Nord Isère;AUVERGNE-RHONE-ALPES;37;66;70;-4;37;42;21
0382660K;Organisme de formation-Centre de formation d'apprentis d'AFTRAL-Veurey Voroize;AUVERGNE-RHONE-ALPES;16;73;70;3;16;61;23
0382908E;Maison Familiale Rurale de Vignieu;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0382910G;Organisme de formation-Centre de formation d'apprentis d'AFTRAL-Saint Quentin Fallavier;AUVERGNE-RHONE-ALPES;17;72;78;-6;17;60;23
0382938M;Maison Familiale Rurale de Moirans;AUVERGNE-RHONE-ALPES;35;85;77;8;35;55;10
0382939N;Ecole supérieure d'arts Supcrea;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0383091D;Organisme de formation-Centre de formation d'apprentis d'ADFI-Moirans;AUVERGNE-RHONE-ALPES;40;80;79;1;40;48;12
0383139F;Organisme de formation-Centre de formation d'apprentis d'IFA des Alpes-Grenoble;AUVERGNE-RHONE-ALPES;46;69;69;0;46;37;17
0383169N;Organisme de formation-Centre de formation d'apprentis de FORMASUP-Grenoble;AUVERGNE-RHONE-ALPES;78;nd;nd;nd;78;12;10
0383173T;Organisme de formation-Centre de formation d'apprentis d'UNICEM-Montalieu-Vercieu;AUVERGNE-RHONE-ALPES;42;79;79;0;42;46;12
0383174U;Organisme de formation-Centre de formation d'apprentis de FCR 38 Compagnons du Tour de France-Echirolles;AUVERGNE-RHONE-ALPES;41;61;73;-12;41;36;23
0383232G;Organisme de formation-Centre de formation d apprentis de MFR SAINT-EGREVE;AUVERGNE-RHONE-ALPES;35;76;77;0;35;50;15
0383241S;QUALIFORMATION;AUVERGNE-RHONE-ALPES;28;52;64;-12;28;38;34
0383249A;Organisme de formation-Centre de formation d'apprentis du BTP-Bourgoin Jallieu;AUVERGNE-RHONE-ALPES;38;69;71;-1;38;43;19
0383332R;Organisme de formation-Centre de formation d'apprentis du FIPAG-Grenoble;AUVERGNE-RHONE-ALPES;23;71;77;-6;23;55;22
0383350K;Ecole technique privée Alternance Rhône Alpes;AUVERGNE-RHONE-ALPES;45;72;68;4;45;39;16
0383369F;CENTRE DE FORMATION CONTINUE;AUVERGNE-RHONE-ALPES;42;64;68;-4;42;37;21
0383426T;Organisme de formation-Centre de formation d'apprentis de Sports et Animations-Vienne;AUVERGNE-RHONE-ALPES;34;68;69;-1;34;45;21
0383474V;CFP CHARMILLES;AUVERGNE-RHONE-ALPES;56;71;75;-4;56;31;13
0383514N;Organisme de formation-Centre de formation d apprentis de IPSO CAMPUS GRENOBLE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0383545X;Organisme de formation-Centre de formation dapprentis de ECOLE SCHNEIDER ELECTRIC SAINT-MARTIN-D'HERES;AUVERGNE-RHONE-ALPES;56;70;78;-8;56;31;13
0383546Y;Université Grenoble Alpes (Etablissement public expérimental);AUVERGNE-RHONE-ALPES;79;52;64;-12;79;11;10
0383548A;Organisme de formation-Centre de formation d apprentis -  ACTION CHEVAL FORMATION - GRENOBLE;AUVERGNE-RHONE-ALPES;36;55;63;-8;36;36;28
0383551D;Ecole de gestion et de commerce CCI Villefontaine;AUVERGNE-RHONE-ALPES;47;76;74;2;47;40;13
0383553F;Organisme de formation - Centre de formation d'apprentis Institut de Formation du vélo-Voiron;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0383556J;Organisme de formation-Centre de formation d apprentis de G5 FORMATION - SAINT MARTN D'HERES;AUVERGNE-RHONE-ALPES;26;50;62;-12;26;37;37
0383559M;Organisme de formation-Centre de formation d'apprentis de GUC FORMATION SAINT-MARTIN-D'HERES;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0383560N;Organisme de formation-Centre de formation d'apprentis de ISCL - BOURGOIN JALLIEU;AUVERGNE-RHONE-ALPES;60;nd;nd;nd;60;32;8
0383567W;Organisme de formation-Centre de formation d'apprentis CLM Formation de Villefontaine;AUVERGNE-RHONE-ALPES;32;nd;nd;nd;32;32;36
0383568X;Organisme de formation-Centre de formation d'apprentis de IFPES-Les GarderieForm - Bourgoin-Jallieu;AUVERGNE-RHONE-ALPES;43;nd;nd;nd;43;50;7
0390799G;CFA du Jura;BOURGOGNE-FRANCHE-COMTE;41;73;67;6;41;44;15
0391038S;CFA de Montmorot;BOURGOGNE-FRANCHE-COMTE;35;62;68;-5;35;40;25
0391039T;CFA Poligny;BOURGOGNE-FRANCHE-COMTE;32;63;74;-11;32;43;25
0391212F;Maison Familiale Rurale de Salins-les-Bains;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0391213G;Maison Familiale Rurale d'Amange;BOURGOGNE-FRANCHE-COMTE;33;78;66;12;33;52;15
0391236G;AFTRAL - Apprendre à se former en transport et logistique;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0391238J;Trajectoire formations techniques;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0391243P;OF CFA MFR de Doucier;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
0400751Z;Organisme de formation-Centre de formation d'apprentis du BTP des Landes de Morcenx-La-Nouvelle;NOUVELLE-AQUITAINE;39;73;68;5;39;44;17
0400753B;Maison Familiale Rurale de Castelnau-Chalosse;NOUVELLE-AQUITAINE;52;nd;nd;nd;52;29;19
0400780F;Organisme de formation-Centre de formation d'apprentis des Industries du Bois;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0400800C;Maison Familiale Rurale de Oeyreluy;NOUVELLE-AQUITAINE;22;48;45;3;22;37;41
0400802E;Maison Familiale Rurale de Pontonx-sur-l'Adour;NOUVELLE-AQUITAINE;38;68;64;4;38;42;20
0400803F;Maison Familiale Rurale d'Aire-sur-l'Adour;NOUVELLE-AQUITAINE;32;nd;nd;nd;32;40;28
0400898J;CFA des Landes;NOUVELLE-AQUITAINE;36;67;67;0;36;43;21
0400918F;CFA Sabres;NOUVELLE-AQUITAINE;28;61;68;-7;28;43;29
0401071X;ECOLE SUPERIEURE DE MANAGENMENT DES LANDES;NOUVELLE-AQUITAINE;60;56;67;-11;60;22;18
0401092V;organisme de formation-centre de formation d'apprentis ducos fabien formation saint-avit;NOUVELLE-AQUITAINE;7;89;78;11;7;83;10
0401095Y;organisme de formation-centre de formation d'apprentis école supérieure du numérique des landes mont-de-marsan;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0401097A;organisme de formation-centre de formation d'apprentis Prosportconcept de saint-vincent-de-tyrosse;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0401098B;organisme de formation-centre de formation d'apprentis Pôle Etude Recherche Formation Plus de Tarnos;NOUVELLE-AQUITAINE;6;34;46;-12;6;32;62
0401099C;orgnanisme de formation-centre de formation d'apprentis Pôle Etude Recherche Formation de Tarnos;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0401104H;Organisme de formation-Centre de formation d'apprentis Stade Montois Omnisports Section Rugby de Mont-de-Marsan;NOUVELLE-AQUITAINE;17;59;66;-7;17;49;34
0410590U;Site de formation d'apprentis - Centre de formation d'apprentis de CMA REGION VAL DE LOIRE-Blois;CENTRE-VAL DE LOIRE;41;68;65;4;41;40;19
0410892X;Organisme de formation-Centre de formation d'apprentis de PROMOTRANS Saint-Ouen;CENTRE-VAL DE LOIRE;33;84;75;9;33;56;11
0410955R;CFA du Loir et Cher;CENTRE-VAL DE LOIRE;39;68;68;0;39;41;20
0410957T;Maison Familiale Rurale de Saint-Firmin;CENTRE-VAL DE LOIRE;30;43;56;-12;30;30;40
0411024R;CFA CFC Campus La Providence;CENTRE-VAL DE LOIRE;46;nd;nd;nd;46;37;17
0411066L;Organisme de formation-Centre de formation d'apprentis des métiers du champ social, médico-social et sanitaire - Blois;CENTRE-VAL DE LOIRE;14;76;74;2;14;65;21
0411086H;Groupe-Alternance Blois;CENTRE-VAL DE LOIRE;38;71;72;-1;38;44;18
0411089L;Organisme de formation-Centre de formation d'apprentis Fédération Française d'Equitation-Lamotte-Beuvron;CENTRE-VAL DE LOIRE;34;60;49;11;34;40;26
0411098W;Organisme de formation-Centre de formation d'apprentis de MCFE2S;CENTRE-VAL DE LOIRE;nd;nd;nd;nd;nd;nd;nd
0421095M;UNIVERSITE DE SAINT-ETIENNE;AUVERGNE-RHONE-ALPES;79;nd;nd;nd;79;12;9
0421139K;Organisme de formation-Centre de formation d'apprentis BTP Loire-Michel Cluzel ST ETIENNE;AUVERGNE-RHONE-ALPES;40;68;71;-4;40;41;19
0421183H;Maison Familiale Rurale de Vougy;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0421184J;Maison Familiale Rurale de Saint-Chamond;AUVERGNE-RHONE-ALPES;24;65;64;1;24;49;27
0421185K;Maison Familiale Rurale de Marlhes;AUVERGNE-RHONE-ALPES;33;71;69;2;33;48;19
