n°UAI de l'établissement;Libellé de l'établissement;Région;Dont apprentis en EPLE;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études;Part en emploi 6 mois après la sortie;Part des autres situations
0160004T;Lycée général et technologique Charles Augustin Coulomb;NOUVELLE-AQUITAINE;dont apprentis;27;80;82;-2;27;58;15
0160004T;Lycée général et technologique Charles Augustin Coulomb;NOUVELLE-AQUITAINE;ensemble;36;75;71;3;36;48;16
0160004T;Lycée général et technologique Charles Augustin Coulomb;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;44;69;59;10;44;39;17
0160010Z;Lycée général et technologique Elie Vinet;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160010Z;Lycée général et technologique Elie Vinet;NOUVELLE-AQUITAINE;ensemble;37;67;59;8;37;42;21
0160010Z;Lycée général et technologique Elie Vinet;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;36;65;57;8;36;42;22
0160020K;Lycée polyvalent Jean Monnet;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160020K;Lycée polyvalent Jean Monnet;NOUVELLE-AQUITAINE;ensemble;60;58;56;2;60;23;17
0160020K;Lycée polyvalent Jean Monnet;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;59;57;55;2;59;23;18
0160022M;Lycée polyvalent Emile Roux;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160022M;Lycée polyvalent Emile Roux;NOUVELLE-AQUITAINE;ensemble;27;59;53;6;27;43;30
0160022M;Lycée polyvalent Emile Roux;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;30;57;49;8;30;40;30
0160036C;Lycée professionnel Jean Caillaud - Lycée des métiers de l'énergie de la métallurgie et de la vente;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160036C;Lycée professionnel Jean Caillaud - Lycée des métiers de l'énergie de la métallurgie et de la vente;NOUVELLE-AQUITAINE;ensemble;39;43;41;2;39;26;35
0160036C;Lycée professionnel Jean Caillaud - Lycée des métiers de l'énergie de la métallurgie et de la vente;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;39;42;40;2;39;25;36
0160047P;Lycée professionnel Charles A. Coulomb;NOUVELLE-AQUITAINE;ensemble;66;36;40;-4;66;12;22
0160048R;Lycée professionnel Pierre-André Chabanne -  Lycée des métiers des services à la personne et aux entreprises;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160048R;Lycée professionnel Pierre-André Chabanne -  Lycée des métiers des services à la personne et aux entreprises;NOUVELLE-AQUITAINE;ensemble;52;42;35;7;52;20;28
0160048R;Lycée professionnel Pierre-André Chabanne -  Lycée des métiers des services à la personne et aux entreprises;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;50;42;35;7;50;21;29
0160049S;Lycée professionnel Jean Rostand - Lycée des métiers de la mode et des services;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160049S;Lycée professionnel Jean Rostand - Lycée des métiers de la mode et des services;NOUVELLE-AQUITAINE;ensemble;52;40;43;-3;52;19;29
0160049S;Lycée professionnel Jean Rostand - Lycée des métiers de la mode et des services;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;53;37;40;-3;53;17;30
0160079Z;Lycée général et technologique privé Sainte Marthe Chavagnes;NOUVELLE-AQUITAINE;ensemble;55;63;60;3;55;29;16
0160083D;Lycée polyvalent privé Saint Joseph L'Amandier;NOUVELLE-AQUITAINE;ensemble;54;67;57;10;54;31;15
0160119T;Lycée professionnel Louis Delage;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0160119T;Lycée professionnel Louis Delage;NOUVELLE-AQUITAINE;ensemble;42;59;46;12;42;34;24
0160119T;Lycée professionnel Louis Delage;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;45;53;42;11;45;30;25
0160792Z;Lycée professionnel Sillac - Lycée des métiers de l'habitat, du bâtiment et de la topographie;NOUVELLE-AQUITAINE;dont apprentis;27;73;76;-4;27;53;20
0160792Z;Lycée professionnel Sillac - Lycée des métiers de l'habitat, du bâtiment et de la topographie;NOUVELLE-AQUITAINE;ensemble;44;57;62;-5;44;32;24
0160792Z;Lycée professionnel Sillac - Lycée des métiers de l'habitat, du bâtiment et de la topographie;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;58;35;41;-7;58;15;27
0160862A;Lycée professionnel Jean Albert Grégoire - Lycée des métiers du transport, de la logistique et de la maintenance automobile;NOUVELLE-AQUITAINE;dont apprentis;29;69;75;-6;29;49;22
0160862A;Lycée professionnel Jean Albert Grégoire - Lycée des métiers du transport, de la logistique et de la maintenance automobile;NOUVELLE-AQUITAINE;ensemble;38;58;56;2;38;36;26
0160862A;Lycée professionnel Jean Albert Grégoire - Lycée des métiers du transport, de la logistique et de la maintenance automobile;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;40;55;51;4;40;33;27
0160968R;Etablissement régional d'enseignement adapté;NOUVELLE-AQUITAINE;ensemble;38;17;24;-8;38;10;52
0161003D;Lycée professionnel Louise Michel - Lycée des métiers de l'éco-habitat et de l'administration des entreprises;NOUVELLE-AQUITAINE;dont apprentis;48;nd;nd;nd;48;29;23
0161003D;Lycée professionnel Louise Michel - Lycée des métiers de l'éco-habitat et de l'administration des entreprises;NOUVELLE-AQUITAINE;ensemble;50;38;44;-6;50;19;31
0161003D;Lycée professionnel Louise Michel - Lycée des métiers de l'éco-habitat et de l'administration des entreprises;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;51;34;43;-9;51;17;32
0161095D;Lycée d'enseignement général et technologique Image et son - Lycée des métiers de l'image, du son et de la communication;NOUVELLE-AQUITAINE;ensemble;37;45;51;-6;37;28;35
0161133V;Lycée professionnel  privé Sainte Marthe Chavagnes;NOUVELLE-AQUITAINE;ensemble;72;36;40;-4;72;10;18
0170020E;Lycée polyvalent Emile Combes - Lycée des métiers de l'éco-construction et des services de l'environnement;NOUVELLE-AQUITAINE;dont apprentis;30;73;79;-5;30;52;18
0170020E;Lycée polyvalent Emile Combes - Lycée des métiers de l'éco-construction et des services de l'environnement;NOUVELLE-AQUITAINE;ensemble;40;55;56;-1;40;33;27
0170020E;Lycée polyvalent Emile Combes - Lycée des métiers de l'éco-construction et des services de l'environnement;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;44;46;44;1;44;26;30
0170022G;Lycée général et technologique Maurice Merleau-Ponty;NOUVELLE-AQUITAINE;ensemble;61;51;52;0;61;20;19
0170025K;Lycée professionnel Gilles Jamain;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170025K;Lycée professionnel Gilles Jamain;NOUVELLE-AQUITAINE;ensemble;49;35;34;1;49;18;33
0170025K;Lycée professionnel Gilles Jamain;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;49;36;34;2;49;18;33
0170027M;Lycée général et technologique René Josué Valin;NOUVELLE-AQUITAINE;ensemble;31;78;68;10;31;54;15
0170028N;Lycée général et technologique Jean Dautet;NOUVELLE-AQUITAINE;ensemble;40;52;58;-6;40;31;29
0170029P;Lycée polyvalent Léonce Vieljeux;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170029P;Lycée polyvalent Léonce Vieljeux;NOUVELLE-AQUITAINE;ensemble;39;72;60;12;39;43;18
0170029P;Lycée polyvalent Léonce Vieljeux;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;42;71;59;12;42;41;17
0170030R;Section d'enseignement professionnel du LPO Léonce Vieljeux;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170030R;Section d'enseignement professionnel du LPO Léonce Vieljeux;NOUVELLE-AQUITAINE;ensemble;53;45;48;-3;53;21;26
0170030R;Section d'enseignement professionnel du LPO Léonce Vieljeux;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;54;44;48;-4;54;20;26
0170031S;Lycée professionnel Pierre Doriole - Lycée des métiers des services à la personne et aux entreprises;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170031S;Lycée professionnel Pierre Doriole - Lycée des métiers des services à la personne et aux entreprises;NOUVELLE-AQUITAINE;ensemble;43;38;39;-1;43;22;35
0170031S;Lycée professionnel Pierre Doriole - Lycée des métiers des services à la personne et aux entreprises;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;44;38;38;0;44;22;34
0170042D;Lycée d'enseignement général et technologique Cordouan - Lycée des métiers du tourisme;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170042D;Lycée d'enseignement général et technologique Cordouan - Lycée des métiers du tourisme;NOUVELLE-AQUITAINE;ensemble;26;52;63;-10;26;39;35
0170042D;Lycée d'enseignement général et technologique Cordouan - Lycée des métiers du tourisme;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;27;47;59;-12;27;34;39
0170051N;Lycée polyvalent Louis Audouin Dubreuil;NOUVELLE-AQUITAINE;dont apprentis;82;nd;nd;nd;nd;nd;nd
0170051N;Lycée polyvalent Louis Audouin Dubreuil;NOUVELLE-AQUITAINE;ensemble;52;38;42;-4;52;18;30
0170051N;Lycée polyvalent Louis Audouin Dubreuil;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;49;37;41;-4;49;19;32
0170052P;Lycée professionnel Blaise Pascal - Lycée des métiers de la maintenance, de la sécurité et des travaux publics;NOUVELLE-AQUITAINE;dont apprentis;29;82;80;2;29;58;13
0170052P;Lycée professionnel Blaise Pascal - Lycée des métiers de la maintenance, de la sécurité et des travaux publics;NOUVELLE-AQUITAINE;ensemble;47;64;55;9;47;34;19
0170052P;Lycée professionnel Blaise Pascal - Lycée des métiers de la maintenance, de la sécurité et des travaux publics;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;53;54;42;12;53;25;22
0170058W;Lycée général et technologique Bellevue;NOUVELLE-AQUITAINE;ensemble;43;46;57;-11;43;26;31
0170060Y;Lycée général et technologique Bernard Palissy;NOUVELLE-AQUITAINE;dont apprentis;29;77;74;3;29;55;16
0170060Y;Lycée général et technologique Bernard Palissy;NOUVELLE-AQUITAINE;ensemble;41;64;65;-1;41;38;21
0170060Y;Lycée général et technologique Bernard Palissy;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;45;58;61;-2;45;32;23
0170070J;Lycée Polyvalent du Pays d'Aunis - Lycée des métiers du bois;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170070J;Lycée Polyvalent du Pays d'Aunis - Lycée des métiers du bois;NOUVELLE-AQUITAINE;ensemble;50;32;38;-6;50;16;34
0170070J;Lycée Polyvalent du Pays d'Aunis - Lycée des métiers du bois;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;52;27;32;-5;52;13;35
0170078T;Lycée professionnel Bernard Palissy;NOUVELLE-AQUITAINE;ensemble;68;44;37;7;68;14;18
0170100S;Lycée polyvalent privé Fénelon Notre-Dame;NOUVELLE-AQUITAINE;ensemble;60;42;43;-1;60;17;23
0170135E;Lycée polyvalent Jean Hyppolite - Lycée des métiers de la santé et du social;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0170135E;Lycée polyvalent Jean Hyppolite - Lycée des métiers de la santé et du social;NOUVELLE-AQUITAINE;ensemble;35;43;43;0;35;28;37
0170135E;Lycée polyvalent Jean Hyppolite - Lycée des métiers de la santé et du social;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;33;44;43;1;33;30;37
0170392J;Etablissement régional d'enseignement adapté Théodore Monod;NOUVELLE-AQUITAINE;ensemble;29;15;21;-6;29;10;61
0171238D;Lycée professionnel Rompsay;NOUVELLE-AQUITAINE;dont apprentis;33;77;73;4;33;51;16
0171238D;Lycée professionnel Rompsay;NOUVELLE-AQUITAINE;ensemble;48;46;46;-1;48;24;28
0171238D;Lycée professionnel Rompsay;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;50;38;40;-2;50;19;31
0171405K;Lycée Polyvalent Hôtelier du Parc de la Francophonie;NOUVELLE-AQUITAINE;dont apprentis;24;70;73;-3;24;53;23
0171405K;Lycée Polyvalent Hôtelier du Parc de la Francophonie;NOUVELLE-AQUITAINE;ensemble;48;69;61;7;48;36;16
0171405K;Lycée Polyvalent Hôtelier du Parc de la Francophonie;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;51;69;59;10;51;34;15
0171418Z;Lycée général et technologique Saint-Exupéry;NOUVELLE-AQUITAINE;ensemble;59;50;62;-12;59;21;20
0171455P;Lycée polyvalent Marcel Dassault - Lycée des métiers de la plasturgie, de la productique et de l'outillage;NOUVELLE-AQUITAINE;dont apprentis;50;nd;nd;nd;50;26;24
0171455P;Lycée polyvalent Marcel Dassault - Lycée des métiers de la plasturgie, de la productique et de l'outillage;NOUVELLE-AQUITAINE;ensemble;51;56;53;4;51;28;21
0171455P;Lycée polyvalent Marcel Dassault - Lycée des métiers de la plasturgie, de la productique et de l'outillage;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;51;57;48;9;51;28;21
0171571R;Lycée professionnel de l'Atlantique - Lycée des métiers du bâtiment, de l'hôtellerie et des services;NOUVELLE-AQUITAINE;dont apprentis;33;63;66;-3;33;42;25
0171571R;Lycée professionnel de l'Atlantique - Lycée des métiers du bâtiment, de l'hôtellerie et des services;NOUVELLE-AQUITAINE;ensemble;51;38;44;-7;51;19;30
0171571R;Lycée professionnel de l'Atlantique - Lycée des métiers du bâtiment, de l'hôtellerie et des services;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;55;28;36;-8;55;12;33
0180006J;Lycée général et technologique Marguerite de Navarre;CENTRE-VAL DE LOIRE;ensemble;72;nd;nd;nd;72;19;9
0180007K;Lycée général et technologique Jacques Coeur;CENTRE-VAL DE LOIRE;ensemble;48;64;61;3;48;33;19
0180008L;Lycée polyvalent Pierre-Emile Martin - Lycée des métiers de l'ingenierie de l'énergie et de l'environnement;CENTRE-VAL DE LOIRE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0180008L;Lycée polyvalent Pierre-Emile Martin - Lycée des métiers de l'ingenierie de l'énergie et de l'environnement;CENTRE-VAL DE LOIRE;ensemble;59;32;39;-7;59;13;28
0180008L;Lycée polyvalent Pierre-Emile Martin - Lycée des métiers de l'ingenierie de l'énergie et de l'environnement;CENTRE-VAL DE LOIRE;dont élèves en voie pro sco;58;29;37;-9;58;12;30
0180009M;Lycée professionnel Jean de Berry;CENTRE-VAL DE LOIRE;dont apprentis;34;81;74;7;34;53;13
0180009M;Lycée professionnel Jean de Berry;CENTRE-VAL DE LOIRE;ensemble;37;63;53;10;37;40;23
0180009M;Lycée professionnel Jean de Berry;CENTRE-VAL DE LOIRE;dont élèves en voie pro sco;40;49;37;12;40;30;30
0180010N;Lycée professionnel Jean Mermoz;CENTRE-VAL DE LOIRE;ensemble;42;43;40;2;42;25;33
0180024D;Lycée général et technologique Jean Moulin;CENTRE-VAL DE LOIRE;ensemble;24;55;63;-9;24;41;35
0180025E;Lycée professionnel Jean Guehenno - Lycée des métiers de la bijouterie, du commerce et de la restauration;CENTRE-VAL DE LOIRE;ensemble;51;45;46;-2;51;22;27
0180026F;Lycée professionnel Jean Moulin;CENTRE-VAL DE LOIRE;ensemble;30;24;36;-12;30;17;53
0180035R;Lycée polyvalent Edouard Vaillant;CENTRE-VAL DE LOIRE;ensemble;46;34;37;-3;46;18;36
0180036S;Lycée polyvalent Henri Brisson - Lycée des métiers de l'industrie et des sciences appliquées;CENTRE-VAL DE LOIRE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0180036S;Lycée polyvalent Henri Brisson - Lycée des métiers de l'industrie et des sciences appliquées;CENTRE-VAL DE LOIRE;ensemble;56;51;53;-2;56;22;22
0180036S;Lycée polyvalent Henri Brisson - Lycée des métiers de l'industrie et des sciences appliquées;CENTRE-VAL DE LOIRE;dont élèves en voie pro sco;57;49;50;-2;57;21;22
0180042Y;Lycée professionnel Jacques Coeur;CENTRE-VAL DE LOIRE;ensemble;52;47;44;3;52;22;26
0180561M;Lycée général et technologique privé Sainte Marie - Saint Dominique;CENTRE-VAL DE LOIRE;ensemble;59;56;60;-4;59;23;18
0180571Y;Lycée polyvalent privé St Jean Baptiste de la Salle;CENTRE-VAL DE LOIRE;ensemble;63;22;34;-12;63;8;29
0180572Z;Lycée professionnel privé Saint Joseph;CENTRE-VAL DE LOIRE;ensemble;50;45;44;1;50;22;28
0180823X;Lycée professionnel Vauvert;CENTRE-VAL DE LOIRE;ensemble;42;50;44;7;42;29;29
0190008F;Lycée professionnel Bort-Artense;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0190008F;Lycée professionnel Bort-Artense;NOUVELLE-AQUITAINE;ensemble;66;43;42;1;66;15;19
0190008F;Lycée professionnel Bort-Artense;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;67;41;41;0;67;14;19
0190010H;Lycée général et technologique Georges Cabanis;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0190010H;Lycée général et technologique Georges Cabanis;NOUVELLE-AQUITAINE;ensemble;46;62;61;2;46;34;20
0190010H;Lycée général et technologique Georges Cabanis;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;48;59;59;0;48;31;21
0190012K;Lycée Polyvalent Simone Veil;NOUVELLE-AQUITAINE;dont apprentis;36;51;61;-10;36;33;31
0190012K;Lycée Polyvalent Simone Veil;NOUVELLE-AQUITAINE;ensemble;42;41;48;-7;42;24;34
0190012K;Lycée Polyvalent Simone Veil;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;44;37;44;-7;44;21;35
0190018S;LPO Public Pierre Caraminot, Lycée des Métiers du Génie Civil;NOUVELLE-AQUITAINE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0190018S;LPO Public Pierre Caraminot, Lycée des Métiers du Génie Civil;NOUVELLE-AQUITAINE;ensemble;59;80;68;12;59;33;8
0190018S;LPO Public Pierre Caraminot, Lycée des Métiers du Génie Civil;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;61;79;67;12;61;31;8
0190027B;Lycée professionnel Marcel Barbanceys- Lycée des métiers de la Maintenance des Matériels;NOUVELLE-AQUITAINE;dont apprentis;35;75;81;-6;35;49;16
0190027B;Lycée professionnel Marcel Barbanceys- Lycée des métiers de la Maintenance des Matériels;NOUVELLE-AQUITAINE;ensemble;45;68;68;0;45;37;18
0190027B;Lycée professionnel Marcel Barbanceys- Lycée des métiers de la Maintenance des Matériels;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;53;61;54;7;53;29;18
0190032G;Lycée général et technologique Edmond Perrier;NOUVELLE-AQUITAINE;ensemble;57;43;55;-12;57;19;24
0190034J;Lycée professionnel René Cassin;NOUVELLE-AQUITAINE;ensemble;53;44;46;-2;53;21;26
0190038N;Lycée général et technologique Bernart de Ventadour;NOUVELLE-AQUITAINE;ensemble;70;nd;nd;nd;70;22;8
0190045W;Lycée professionnel Georges Cabanis;NOUVELLE-AQUITAINE;ensemble;70;43;36;8;70;13;17
0190062P;lycée professionnel Notre Dame de La Providence;NOUVELLE-AQUITAINE;ensemble;51;33;43;-10;51;16;33
0190083M;Lycée polyvalent privé Marguerite Bahuet;NOUVELLE-AQUITAINE;ensemble;52;39;51;-12;52;19;29
0190089U;Lycée d'enseignement adapté - Etablissement régional d'enseignement adapté des milles sources;NOUVELLE-AQUITAINE;ensemble;77;nd;nd;nd;77;9;14
0190674E;Lycée professionnel Régional Bernart de Ventadour;NOUVELLE-AQUITAINE;ensemble;38;41;38;2;38;25;37
0190701J;Lycée professionnel Lavoisier;NOUVELLE-AQUITAINE;dont apprentis;48;67;66;1;48;35;17
0190701J;Lycée professionnel Lavoisier;NOUVELLE-AQUITAINE;ensemble;49;54;53;2;49;27;24
0190701J;Lycée professionnel Lavoisier;NOUVELLE-AQUITAINE;dont élèves en voie pro sco;51;42;39;3;51;21;28
0190783Y;LP CENTRE DES MONEDIERES;NOUVELLE-AQUITAINE;ensemble;25;81;69;12;25;61;14
0210003P;Lycée polyvalent Prieur de La Côte d'Or;BOURGOGNE-FRANCHE-COMTE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0210003P;Lycée polyvalent Prieur de La Côte d'Or;BOURGOGNE-FRANCHE-COMTE;ensemble;44;46;47;-1;44;26;30
0210003P;Lycée polyvalent Prieur de La Côte d'Or;BOURGOGNE-FRANCHE-COMTE;dont élèves en voie pro sco;47;45;44;1;47;24;29
0210006T;Lycée polyvalent Clos Maire;BOURGOGNE-FRANCHE-COMTE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0210006T;Lycée polyvalent Clos Maire;BOURGOGNE-FRANCHE-COMTE;ensemble;44;51;51;0;44;28;28
0210006T;Lycée polyvalent Clos Maire;BOURGOGNE-FRANCHE-COMTE;dont élèves en voie pro sco;44;50;50;0;44;28;28
0210013A;Lycée polyvalent Desiré Nisard;BOURGOGNE-FRANCHE-COMTE;ensemble;46;35;40;-5;46;19;35
0210017E;Lycée général et technologique Montchapet;BOURGOGNE-FRANCHE-COMTE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0210017E;Lycée général et technologique Montchapet;BOURGOGNE-FRANCHE-COMTE;ensemble;54;58;63;-5;54;27;19
0210017E;Lycée général et technologique Montchapet;BOURGOGNE-FRANCHE-COMTE;dont élèves en voie pro sco;55;59;63;-4;55;26;19
0210018F;Lycée polyvalent Hippolyte Fontaine;BOURGOGNE-FRANCHE-COMTE;dont apprentis;36;79;78;0;36;50;14
0210018F;Lycée polyvalent Hippolyte Fontaine;BOURGOGNE-FRANCHE-COMTE;ensemble;51;56;54;3;51;27;22
0210018F;Lycée polyvalent Hippolyte Fontaine;BOURGOGNE-FRANCHE-COMTE;dont élèves en voie pro sco;53;53;50;3;53;25;22
0210019G;Lycée polyvalent Le Castel;BOURGOGNE-FRANCHE-COMTE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
